text,label
김해군수,0
5963,0
참조 : 산업과장,0
농지 일시 전용허가 신청서 진달,0
66번지,0
농지관리 ' 위원회 심사확인서 1부,0
의견서 1부,0
농지전용 허가 신청서 3부,0
전용목적,1
문서번호,1
위치,1
허가위치,1
점부,1
신청인,1
제목,1
시행일자,1
면적,1
산업 51311-에3,0
94. 2 .,0
능지전응히가 '건의 농지보전 및 이용에 관한 법률 제 4조의 규정에 의하여 우리군 관내에 다음과같이 능지전응허가 신청이 있어 현지조사 및 일건서류 검토한바 적범하다고 판단되므로 능지전응하가코저 건의합니다.,0
집해균 대동면 혜한리 1/32,0
김해군 주촌 욕면 천국 리 16 27 번지외,0
962,0
발보빛 파다도 가공듭 제조업,0
1. 능지전응허가증 (안 ) 1부. 2. 능지전용허가 신청서 1부.,0
김해군 주촌음면 천%리 1027 번지외,0
수신,1
수신처참조,1
재무과장,1
~,1
위반,1
18,1
허가면적,1
통보,1
착궁통보서식,1
토지사움승락서,1
철부,1
다음서류는,1
능어춘진흥금사에 남부하시고 허가 증올 수렁하시기 바라면 전용목적 달성일로부터,1
국토어응고확 확인서,1
제목,1
통보하니,1
제고업,1
사업계획서,1
필지가 능지전응 되없기,1
토지,1
전용목적,1
착금보고,1
감독공무원올 임명하니,1
철저클,1
구입한 영수증 및 대체능지조성비  전용부담금올,1
점검토록,1
하기 바라려,1
명시원 허가조건,1
구비하여,1
신청시,1
제반법 규클,1
하지않도록,1
주촌육면장,1
건축하가,1
지도  감득에,1
등기부,1
결재,1
축산과장,1
능지전응허가 증,1
존금보고릇,1
인감증명,1
능지전응하가표시판,1
주촌 육면장은 별철허가증사본에,1
능지전응허가증,1
허가조건,1
등본,1
도시과장,1
사분,1
내무각장,1
지역개발궁채,1
주촌 음면 천곡 리 / 627먼지의,1
제출하신,1
조치바람,1
토직대장 등분,1
준금시,1
능지전용허가,1
기하고 착궁 및,1
아래와같이,1
발브 파디크 가공품,1
우리군,1
환경보호과장,1
수신처,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
주소,1
리,1
지번,1
문서번호,1
신청자,1
신청용도,1
성명,1
지목,1
전화,1
처리기한,1
점부,1
시행일자,1
부소전결번호,1
지적면적,1
94,0
감해군 주촌면 전국리 728-2 번지,0
(0525) 31-1485,0
주촌 51300-10사고,0
1994: 6. 30.,0
5765,0
,0
,0
,0
,0
,0
,0
,0
주소,1
담당자,1
수신,1
문서번호,1
전송,1
전화,1
철부,1
제목,1
시행일자,1
내용,1
경남 김해시 부원동 61 - 1,0
(0525)30 - 1351,0
(0525136 - 1978),0
배병갑,0
지경 55142-1303,0
94. 6 . 2 .,0
대동면 예안리 1132번지,0
공장설립 신고수리 통보,0
우,1
수신,1
전용목적,1
문서번호,1
전용면적,1
착공연기시한,1
위치,1
전화,1
귀하께서,1
전습담당,1
허가일자,1
제목,1
시행일자,1
621-010,0
(0525)32-2411,0
류 태 열,0
산업 51311-374,0
95.02 .,0
김해군대 동면예안리 1132,0
농지전용 착공연기 승인,0
'95 . 2 . 23 농지전용 착공연기 신청건에 대하여 검토한바 연기 신청사유가 타당하다고 사료되어 다음과같이 승인하오니 착공연기 시한내에 착공 하시기 바람니다 .,0
김해군 주촌면 천곡리 1027번지,0
9621,0
발부 및 파이프가공품 제조업,0
'94. 7 . 18,0
'95. 7. 22,0
주소,1
수신,1
전용목적,1
조건부 허가,1
문서번호,1
전송,1
신청사항,1
위치,1
침부,1
허가위치,1
전화,1
자료,1
신청인,1
제목,1
시행일자,1
면적,1
김해시,0
부왼등 61-1,0
(0525)32-2411,0
(0525)36-1978,0
산업 51311-1나,0
94. 7,0
능지전응허가,0
권해시 외종 902번지,0
김해근주촌 음면 내삼리 /0/3 번지외,0
242,0
구조금속 제품 제조공장 건립,0
김해시 퇴동 70고-10 번지,0
김해근주청음면 내갑리 10/3 번지외,0
249,0
구조금속_제품_제조공장_건립_허가조건,1
수신,1
주촌_물면장은_별철허가증사본에_명시원_허가조건,1
지역_개발공채,1
전용물적,1
전용부담금올,1
토지_등기부_등분,1
허가면적,1
건축허가_신청시_능지전용허가_신청시에_구비하여_제출하신_다음서류는,1
토지사움승락서,1
철부,1
제목,1
사업계획서,1
직,1
토지대장_등본,1
미만인경우,1
3 303품_초각서는,1
전용목적_달성일로부터,1
우리군_주촌_음면_내삼_리,1
기재_사항_과_같음,1
통제관,1
능지전워허가증,1
영수증_및_대체능지조성비,1
수신처,1
국토이움계획_확인서,1
능어춘진홍급사에,1
,0
,0
,0
,0
,0
3 300,0
125 000,0
353 088,0
,0
4.925: 0끝원올,0
남부하시고 허가증올 수렁하시기 바라다,0
30일내에 우리군 (지적과 )에 지목변경 신청하여야 합니다.,0
점부하지 암으서도 %니다.,0
,0
,0
,0
(인감증명),0
,0
능지전응히가표시판 및 착구등보서식 1부.,0
수신처참조,0
능지전용허가 통보,0
/0/31지의 필지가 능지전응 되없기 에 ` 통보하니 : 업무에' 참고하기 .바람.,0
및 제반법규칙 위반 하지않도록 지도  감독에 철저클 기하고 착궁 및 준금시 착금보고 및 존금보고클 ' 징구 하기 바라다   아래와같이 감득공무왼올 . 임명하니 수식;확인 점검토록 조치바람,0
주_혼_ 산 업젠예 자 침부: 능지전응허가증 사분 1부,0
김 1939 근,0
#무회장 (감서귀)  재무과장  도시과장  환경보호과장 책임적} 주촌 음현장 55,0
문서번호,1
전화번호,1
리,1
신청용도,1
성명,1
지목,1
처리기한,1
신청사,1
주소,1
지번,1
의견서,1
농지관리위원회,1
지적면적,1
우편번호,1
신청지,1
신청자,1
농지전용허가신청서,1
농지전용허가신청서부,1
시행일자,1
)% ? /),0
623-840,0
김해군 주촌면 전국리 728-2 번지,0
(0525) 31-1485  31-1004,0
주촌 51300,0
6. 30.,0
신청자,0
신청지,0
신청용도,0
주소,0
성명,0
리,0
지번,0
지목,0
면적,0
농지전용 허가 신청서,0
농지관리위원회,0
의견서,0
농지전용 허가신청서,0
수신,1
위,1
능지전용하가코저,1
문서번호,1
602,1
관한 법률,1
건의합니다,1
제출한 능지전용히가 신청은 민원 1회방문처리제도에,1
농지보전 및,1
능지전 응하가 증,1
제목,1
허가위치,1
적법하다고,1
김해,1
면적,1
신 청 인,1
및 이용에,1
전용목적,1
관내에,1
능지보전,1
산업,1
다음과같이,1
68 2 번지외,1
판단되므로,1
제 4조의,1
귀하가,1
이용에,1
7,1
치,1
신청사항,1
조건부 허가하오니 허가조건이행,1
건의,1
규정에 의하여,1
능지전용허가 신청서,1
처리된,1
일건서류,1
능지전응허가 신청이,1
있어 현지조사 및,1
필지,1
전형 음편 내통 리,1
의해 신속히,1
민원으로서,1
김해시,1
법률 제 4조의,1
표,1
취급,1
우리군,1
검토한바,1
시행일자,1
규정에,1
부 군 수,1
,0
,0
,0
,0
,0
94.7,0
,0
,0
능지전응히가,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
김해균   진형습   설차리,0
,0
,0
김해군,0
,0
,0
462,0
주택 건립,0
1부,0
1부,0
김해균   진형습,0
능지전용히가  통보,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
김해군 컴>음적 내름리,0
,0
46*,0
102,0
,0
,0
착공통보서식,1
제목,1
대체능지조성비,1
사업계획서,1
주택 전립,1
전용목적,1
국토이용계획 확인서,1
진협 음부장은 별철히가증사본예,1
허가조건 및 제반법 규칙 위반 하지양도록,1
능지전응허가 표시판,1
토지 등기부,1
농지전용허가,1
우리군 전형,1
기재 사항,1
토지사용승락서,1
능지전응허가증,1
허가조건,1
착공 및 준금시 착금보고 및 존공보고름,1
구비하여 제출하신 다음서류는 점부하지 암으서도 된니다,1
직 형 산업 청제계적,1
갈음,1
토지대장 등본,1
점부,1
허3면적,1
지역개말공채,1
감독공무원,1
전용부담,1
,0
,0
,0
,0
,0
,0
,0
3 309,0
,0
,0
,0
,0
,0
,0
,0
(인감증명),0
,0
,0
1부 (제 3안),0
능지전응허가 통보,0
,0
,0
,0
,0
,0
19347,0
능지전응허가증 사분 1부,0
주소,1
수신,1
참조,1
년,1
신청주소,1
문서번호,1
전송,1
신청내용,1
전화,1
처리기한,1
덧붙임,1
제목,1
94 7. 22,0
김해군 진영움 여래리 700-84,0
43 - 5001~5,0
산업계 임인택,0
진영 51500-2341,0
김해군수,0
산업과장,0
농지전용 허가 신청서 진달,0
김해군 진영움 설창리 555번지,0
농지전용 허가 신청이 있어 불임과 같이 진달하오니 처리하여 주시기 바랍니다.,0
1994,0
주소,1
수신,1
전용목적,1
문서번호,1
면적,1
전송,1
위치,1
허가면적,1
첨부,1
허가위치,1
전화,1
자료,1
신청인,1
제목,1
시행일자,1
우편번호,1
김해,0
621-010,0
김해시 부왼둥 61-1,0
(0525)32-2411,0
(0525)36-1978,0
산업 51311-136,0
94.2,0
능지전용허가,0
부산 북구 걱친2통 451-7,0
김해군 진례음면 탑소리/53-번지외,0
1.593,0
쓸란 상차 제조,0
능지전용하가증(안) 1부,0
능지전용허가 신청서 1부,0
부산자 떡천2동 452-7 번치,0
김해군 진례음면 탑안리 153-번지외,0
1593,0
수신처참조,1
허가면적,1
통보,1
착공통보서식,1
철부,1
능지전용허가증 이면,1
제목,1
건 축하가,1
산업 경제,1
달성일로부터,1
전용목적,1
토지,1
국토이용계획 확인서,1
골란자 상차 지조업,1
전용육적,1
관례 육면장,1
계자,1
기재 사항,1
결재,1
등기부,1
권체 육면장은 별철허가증사본데 명시민 허가조건 및 제반번 규클 위반 하지암도록 지도  감독에 철저클 기하고 착금 및 준금시 착금보고 및 준금보고름 징구 하기 바라며   아래와같이 감 독공무원올 임명하니 수식;확인 점검토록 조치바람,1
토지사용승락서,1
인감증명,1
허가조건,1
등본,1
지역개발공채,1
토지대장 등본,1
김 해,1
사업계학서,1
수신처,1
내무과장,1
,0
,0
,0
,0
,0
,0
3 300창 미만인경우 125 000  3 3801 초과서논 손50 089인-,0
,0
3길 내에,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
능지전국허가,0
,0
,0
,0
능지전응히가증 사분,0
,0
,0
,0
(감서개}  재 무과장   도시과장   환경보호과장,0
,0
,0
토지스가조서,1
신청서,1
농지전용허가신청서,1
,0
1 부,0
1 매,0
수신,1
1,1
문서번호,1
2,1
철부,1
제목,1
내용,1
나,1
다음절차,1
주소,1
서류목록,1
지방자치단체,1
우편번호,1
담당자,1
민원 처리,1
라,1
전송,1
가,1
전화,1
다,1
시행일자,1
김해군,0
621-01,0
김해시 부원동 61-1,0
(0525)30-1351,0
(0525)36-1978,0
배병갑,0
지경 55142-1403,0
94.6.20,0
부산시 북구 덕천 2동 451-17,0
공장설립 신고수리 통보,0
귀하께서 신청하신 공장설립 신고에 대하여 공업배치 및 공장설립에 관한 법률 시행령 제19조 2항의 규정에 의거 별철과 같이 조건부 수리하고 공장설립 신고 확인서를 교부하오니 제반 법규 준수 및 조건사항을 이행하여 주시고 또한 지방세법 제165조에 의한 면세는 본군 재무과에 납부하시기 바랍니다.,0
농지 전용 허가 신청하실 때는 공장설립 신고 시 제출하신 다음의 서류는 제출하지 않아도 됩니다.,0
민원 회 방문 처리 제도 실시에 따라 단축 처리된 민원임을 알려드립니다.,0
부지사용승락서 및 인감증명원,0
국토이용계획확인원,0
토지 대장,0
지적도,0
공장설립 신고 확인서 1부.,0
조건사항 1부.,0
수신,1
조건부허가,1
문서번호,1
허가면적,1
신청인,1
제목,1
허가위치,1
면적,1
전화번호,1
통보제목,1
팩스,1
전용목적,1
위치,1
법률,1
주소,1
신청처리,1
신청내용,1
지역,1
우편번호,1
시,1
필지,1
첨부서류,1
시행일자,1
김해,0
621-010,0
김해시,0
부원 둥 61-1,0
(0525)32-2411,0
(0525)36-1978,0
산업 51311-135,0
94.7.,0
능지전용허가,0
농지보전 및 이용에 관한 법률 제 4조의 규정에 의하여,0
농지전용허가 신청이 있어 현지조사 및 일건서류 검토한바 적범하다고 판단되므로 농지전응히가코저 건의합니다,0
김해군 건형습 . 설창리 소55 번지,0
김해군 진형 음# 새로리 번지외,0
595,0
곤린 생활 시설 (소배컵),0
굽해균 진명습 : 설탕리 5소5버지,0
능지전용허가 통보,0
귀하가 제출한 둥지전용히가 신청은 민원 1회방문처리제도에 의해 신속히 처리된 민원으로서,0
농지보전 및 이용에 관한 법률 제 4조의 규정에 의해 다음과같이 조건부 허가하오니 허가조건이행 및 제반법규률 철저히 준수하시기 바랍니다.,0
김해군 진형은변 내중리 번지외 -느 필지,0
쇼71,0
진영 음#장은,1
수신,1
전용목적,1
건축허가 신청시 농지전용허가 신청시 구비하여 제출하신 다음서류,1
수신처,1
하3면적,1
침부,1
검현,1
직 위,1
허가조건,1
우리군,1
농어춘진홍공사,1
제목,1
머관인경우,1
3 308램 초화서논,1
지역개발공채,1
근권 색활 시설 ( 소매점),0
눕지전용히가증 이면 기재 사항 과 같음,0
3 388,0
425 080,0
260 008원,0
남부하시고 허가증올' 수렁하시기 바라여 전용목적 달성일로부터 30일내에 우리군 (지적과 )에 지목변경 신청하여야 합니다.,0
수신처참조,0
농지전육히가 통보,0
진영 음| 내로리 68- 번지외 필지가 농지전용 되없기 에 ` '통보하다 '업무예' 참고하기 '바람 .,0
별철허가증사본예 명시된 허가조건 및 '제반법규칙 위반 하지않도록 지도  감독에 철저지 기하고 착공 및 준공시 착공보고 '및 준공보고름 ' 장구 하기 바라려   아래와같이 감독공무원올 . 임명하니 수식;확인 점검 토록 - 조치바람,0
진 텅늄 산업 경제 계,0
19347,0
농지전용허가증 사본 1부 1354,0
주소,1
수신,1
참조,1
수번호,1
문서번호,1
신청자,1
전화,1
불임과 같이 진달하오니 처리하여 주시기 바람니다,1
덧붙임,1
제목,1
김해군 진영습 여래리 700-84,0
43-5001~5,0
진영 51500-2342,0
김해군수,0
5867,0
산업과장,0
농지전용 허가 신청- 진달,0
진영움 설창리,0
True,0
수신,1
문서번호,1
신청인,1
창,1
허가위치,1
제목,1
내용,1
전용목적,1
위치,1
첨부,1
주소,1
신청사항,1
건의,1
부군수,1
제2안,1
기타,1
전송,1
전화,1
취급,1
면,1
김해시 부왼동 61-1,0
(0525)32-2411,0
(0525)36-1978,0
산업 51311-0,0
시행일자 94. 5.,0
,0
(제 1안),0
능지전용허가,0
능지보전 및 이용에 관한 법률 제 4조의 규정에 의하여 우리군 관내에 다음과같이 농지전용허가 신청이 있어 현지조사 및 일건서류 검토한바 적법하다고 판단되므로 둥지전용히가코저 건의합니다.,0
부선 북+ 모-동 1357버지. 우정하1 37- &양.,0
김해군 상동음면 우리 >66 번지외 필지,0
일방제재업공장부지,0
부소시 북수 모라 그풍 1357 번: 우성하[ 37-408,0
능지전용허가 통보,0
귀하가 제 출한 농지전용하가 신청은 민원 1회방문처리제도에 의해 신속히 처리된 민원으로서 농지보전 및 이용에 관한 법률 제 4조의 규정에 의해 다음과같이 조건부 허가하오니 허가조건이행 및 제반법 규률 철저히 준수하시기 바랍니다.,0
김해군사동 음면 우데리 206-먼지외 1 필치,0
적 / 474,0
1994.,0
기타,1
서류목록,1
전용목적,1
일반제재업 공장부지,1
김 해 군,1
상동 음면우계 리,1
금액,1
허가면적,1
건축허가 신청시,1
허가조건,1
상동음면장,1
점부,1
농어춘진홍공사,1
제목,1
수신처,1
지역개발공채,1
,0
,0
둥지전용히가증 이면 기재 사랑,0
3 300따미만인경우,0
125 000,0
3 3091' 초화서논 0 2/3 250 008원,0
남부하시고 허가증올 수렁하시기 바라며 전용목적: 달성일로부터 30일내에 우리군 (지적과) 에 지목변경 신청하여야 합니다.,0
농지전용히가 신청시에 구비하여 제출하신 다음서류는 점부하지 않으서도 색니다.,0
농지전용히가 통보,0
>6 번지외 필지가 농지전용 되없기 에 '통보하니; 업무에; 참고하기 '바람:,0
별철허가증사본예 명시된 허가조건 및 '제반법규칙 위반 하지않도록 지도  감독에 철저지기하고 착공 및 준공시 착공보고 및-준공보고지 ' 장구 하기 바라려  아래와같이 감독공무원올 임명하다,0
능지전용허가증 사본 1부.,0
,0
우,1
수신,1
참조,1
주소,1
기타,1
문서번호,1
전화,1
처리기한,1
법률,1
점부,1
농지관리위원회,1
제목,1
9( 6. 4,0
623-810,0
(0525) 34 3733,0
상 동 51311,0
김 해 군 수 럭선우,0
산 업 과 장 처 리 과,0
농지전 용히 가신청서,0
모라그중: . 1357 씨지,0
보전및 이용에 관한 법률 제 4조의 규정에 의하여,0
심사확인서 점 부   진달하오니 처리하여 주시기 바람니다.,0
농지전 용혀가신청서 1부,0
끝 16 상 동 . 면 "1160,0
수신,1
지방세법,1
조건사항,1
문서번호,1
서류,1
공장설립 신고 확인서,1
신청,1
제목,1
동,1
내용,1
법률,1
번지,1
공장설립신고,1
주소,1
구,1
우편번호,1
참조,1
면허세,1
우성스과,1
시,1
연락처,1
전송,1
조항,1
부지사용승인서 및 인감 증명원,1
전화,1
시행일자,1
조건,1
621-010,0
경남 김해시,0
부원동,0
61-1,0
(0525) 21-9898,0
(0525) 36-1978,0
지경 55142-1032,0
94. 5. 2,0
부산시,0
북구,0
모라 2동,0
1357,0
7동 408호,0
공장설립 신고수리 통보,0
수리,0
제 19조 2항,0
부 수리,0
제165조,0
본군 재무과에 납부,0
제출하지 않아도 됨,0
1부,0
1부,0
주소,1
담당,1
수신,1
참조,1
부과명세서,1
경열,1
문서번호,1
농지조성비,1
전화,1
제목,1
시행일자,1
621-010 /김해시 부원동,0
(0525)32-2411 전숨,0
류 태 열,0
산업 51311-/-)/,0
94.08 .,0
경기도의왕시포일 동 487,0
농어촌진홍공사 사장,0
농지조성비 및 전용부담금 부과 변경 통보,0
농지조성비 및 전용부담 금올 부과하에 통보하없으나 착오로 인하여 재산정 부과 통보하오니 처리하여 주시기 바랍니다.,0
농지조성비 및 전용부담금 부과명세서 (변경) 1부.,0
1994.8.,0
붙임,1
문서번호,1
산업,1
부과액,1
차액,1
입금일,1
농지조성비,1
전화,1
전상,1
제목,1
시행일자,1
0343-20-3365,0
0343-23-6561,0
570,0
1994-08-16,0
농지조성비 전용부담금 부과명세서 검토요청,0
51311,0
3 600,0
1 474,0
6 732 000,0
1994-07-30,0
부과명세서 사본 1부,0
주소,1
전육목적,1
적,1
문서번호,1
제2안,1
전송,1
위치,1
농지전용허가신청서,1
허가위치,1
전화,1
농지전용허가증,1
법률,1
신청인,1
허가조건,1
제목,1
시행일자,1
면적,1
김해시 부원동 61-1,0
(0525)32-2411,0
(0525)36-1978,0
산업 취급,0
94. 7,0
농지전용허가 건의,0
농지보전 및 이용에 관한 법률 제 4조,0
산4 오래각 명0% 444-99. 한격 이보 %스 (*),0
김해군 관값 울면 안하리 1124-,0
이모 전과 기지국 탄,0
1부,0
1부,0
농지전용허가 통보,0
조건부 허가,0
김해군 관과 음면 안하 리  121-),0
33,0
우리근 판 적,1
토지 등기부 등본,1
수신처참조,1
재무과장,1
농지전용허가 신청시에,1
제목,1
구비하여 제출하신 다음서류는,1
국토이용계획 확인서,1
전용목적,1
사업 계획서,1
능지전용허가 통보,1
건축허가 신청시,1
음면장은 별철허가증사본에 명시원,1
축산과장,1
능지전8허가증,1
한 자 음면장,1
환경보효과장,1
둥지전용하가표시판 및 착궁통보서식,1
허가조건,1
깊 자,1
도시과장,1
토지사운승락서,1
토지대장 등분,1
지역개발공채,1
점부,1
대무과장,1
수신처,1
농어춘진,1
이용 저) 기 지격 건접,0
,0
사랑 과 같음,0
,0
홍공사에' 남부하시고 허가증올' 수렁하시기 바라다 전용록적 달성일로부터,0
,0
,0
,0
,0
,0
,0
(인감증명),0
,0
1부 (제 3안),0
,0
,0
,0
음면 2하 리/--번지외,0
,0
'허가조건 및 '제반법구칙 위반 하지양도록 지도  감독에 철저클 기하고 착공 및 준공시 착공보고 및 -준공보고름 장구 하기 바라며   아래와같이 감독공무원올 임명하다 수식;확인 점검토록 " 조치바람,0
능지전용허가증 사본 1부 .,0
,0
(감#켓 ),0
,0
,0
,0
,0
,0
참조,1
수신,1
부,1
문서번호,1
부수,1
번호,1
전화,1
제목,1
시행일자,1
42-6301~3,0
51311-1587,0
19 94 7 . 7 . (,0
김 해 군 수,0
-248,0
산 업 과 장,0
농지 전용,0
농지 전용 허가 신청서,0
4부,0
우,1
담당,1
수신,1
전용 목적,1
문서번호,1
내용,1
기안 료,1
당조부과 통보,1
허가자,1
장전결,1
전화,1
부원 동,1
점부,1
제목,1
시행일자,1
부 군 수,1
전용허가지,1
621-010 /김해시,0
61-1,0
(0525)32-2411,0
류 태 열,0
산업 51311-,0
94.08 .,0
7,0
경기도의왕시포일 동 487,0
참조 농어촌진홍공사 사장,0
농지조성비 및 전용부담금 부과변경 통보,0
농지의보전 및 이용에관한 법률 시행규칙 제 8조의 2 및 농어춘발전 특별 조치법 시행규칙 제 35조의 3 제 1항의 규정에의거 농지조성비 및 전용부담금을 부과감면 기준 적용 착오로 다음과같이 농지조성비 및 전용부담부관 변경 통보하오니 처리하여 주시기 바랍니다.,0
부산시 동래구 명춘동 564-29 한국이동통신 (주),0
이동전화 기지국 건립,0
김해군 한림면 안하리 1124-1번지,0
김해군 산업 51311-1136 (94. 7. 21)호,0
1. 농지조성비 및 전용부담금 부과명세서 (변경) 1부.,0
월열 1934.8,0
수신,1
전승,1
문서번호,1
필지,1
전용국적,1
수신_제2안,1
신청사항,1
위치,1
침부,1
건의,1
허가위치,1
전화,1
취급,1
법률,1
신청인,1
제목,1
시행일자,1
면적,1
(0525)32-24171,0
(0525)36-1978,0
산업 51311-16,0
,0
94.7.,0
(제 1안 ),0
능지전용허가,0
,0
농지보전 및 이용에 관한 법률 제 4조의 규정에 의하여,0
김해| 갑방동 192-5번지,0
김해군 전레 음면 청천 리,0
80493,0
다세대 주택 건립,0
김해지 삼방동: 122 -5버지,0
김해군 진례 음면 칭천리,0
6493 표 119,0
수신처참조,1
명시된 허가조건 및,1
전쨌부담 금올,1
농지전용허가 신청시에,1
허가면적,1
착급 및 준공시 착공보고,1
기재,1
제목,1
함니다,1
대체능지조성비,1
건 축하가,1
통보하니,1
사업계획서,1
달성일로부터,1
전용목적,1
토지,1
철저클,1
점부하지,1
능지전용허가 통보,1
지역 개발공채,1
능지전응 되없기,1
장구하기 바라다,1
신청시,1
구비하여,1
신청하여야,1
미만인경우,1
확인서,1
농지전응히가표시판 및 착궁통보서식,1
번지외 필지가,1
허가증,1
움면장은 별철허가증사분에,1
토지사용승락서,1
진례,1
지적과,1
인감증명,1
감독에,1
및 준금보고릇,1
허가조건,1
기하고,1
위반하지러도록,1
능지전용허가증,1
제반법규클,1
사항,1
농어춘진흥공사,1
국토이용계획,1
참고하기 바람,1
지목변경,1
제출하신 다음서류는,1
토지대장 등본,1
아래와같이,1
등기부 등본,1
지도,1
업무에,1
우리근 전례 음면 청천 리,1
30일 내에,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
주소,1
농지,1
농지전용허가신청서,1
토지짓가,1
처리기한,1
신청서,1
74,0
진달,0
1,0
조서 1 매,0
김해삼방 동172-5,0
청천 리 786 번지,0
주소,1
담당,1
보존,1
문서번호,1
내용,1
군,1
면적,1
착공연기시한,1
위치,1
전화,1
회사명,1
허가일자,1
주소_상세,1
제목,1
시행일자,1
우편번호,1
김해군,0
621-010,0
김해시 부원동,0
(0525) 32-2411,0
류태열,0
산업51311-23',0
95.02.,0
부군수,0
김해시 삼방동 172-5번지,0
(주) 건우 건설,0
농 지전용 용도변경 착공연기 승인,0
귀하께서 '95. 2. 6일 농 지전용 용도변경 착공연기 신청건에 대하여 검토 한바 연기신청사유가 타당하다고 사료되어 다음과 같이 승인하오니 착공연기 시한내 착공하시기 바랍니다.,0
김해군 진례면 청천리 786,0
804.93 떠,0
'94. 7. 27,0
95. 8. 31,0
수신,1
전용 목적,1
문서번호,1
신청사항,1
위치,1
허가위치,1
건의,1
허가조건,1
신청인,1
제목,1
시행일자,1
면적,1
산업 51311- (이이,0
90.2.사:(,0
진형원,0
능지전용허가 통보,0
능지전용허가 신청은 민원 1회방문처리제도에 의해 신속히 처리트 민원으로서 농지보전 및 이용에 관한 법률 제 4조의 규정에 의해 다음과같이 조건부 허가하오니 허가조건 이행 및 제반법구클 철저히 준수하시기 바랍니다,0
김해애 진형습,0
김해군 전형 음하 진형리 1161 번지외 필지,0
1.282.6 교,0
근흰색활스설 (대중음식빛 주택 건립,0
김해근 진형음하 진형리 1161 번지외-그-필치,0
1.2026표,0
허가조건 이행 및 제반법구클 철저히 준수하시기 바람니다,0
수신,1
_계-,1
토지사용승학서,1
허가면적,1
암으서도,1
17. 14,1
철부하지,1
다음서류는,1
제목,1
대체능지조성비,1
남부하시고,1
선접,1
근림생활시설,1
사업계획서,1
달성일로부터,1
전용목적,1
농어촌진홍금사에,1
토지 등기부,1
125 000  3 33917,1
전용부담금,1
구비하여,1
진업 음면 진명 리,1
신처,1
건 축하가 신청시,1
허가조건,1
능지전응허가증,1
사랑,1
지역개발공채,1
능지전용허가증,1
제출하신,1
진경 음려장은,1
국토이용계획,1
3 300창미만인경우,1
능지전용허가,1
김,1
해,1
신청시예,1
친형늘,1
점부,1
우리군,1
업무에,1
신청하여야 함니다,1
손53 습임줄인,1
30일 내에,1
,0
대중음식겁 주택터립,0
,0
이면 기재,0
과 같음,0
,0
,0
,0
초각서논,0
-)틀 구입한 영수증 및,0
,0
올,0
,0
허가증올 수렁하시기 바라며 전용득적,0
,0
,0
(지적과) 지목변경,0
-,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
(인감증명),0
확인서,0
능지전용허가표시판 및 착공등보서식 1부.,0
수신처참조,0
능지전용허가 통보,0
1161 번지의 필지가 능지전응 되없기,0
참고하기 -바람.,0
별철허가증사본예 명시된 허가조건 및 제반법규칙 위반 하지않도록 지도  감독에 철저클 기하고 착공 및 준금시 착금보고 및 존금보고름 장구 하기 바라다  아래와같이 감독공무원올 임명하니 수식; 확인 점검토록 조치바람,0
,0
,0
,0
,0
사분 1부,0
,0
,0
내무 귀장 (감서켜)  재 무과장  도시과장  환경보호과장  축산과장  진영음렉 장,0
붙임,1
수신,1
농지전용허가,1
제목,1
시행일자,1
1974 6.8,0
김해군수,0
능지전용허가신청서 진달,0
신청이 있어 붙임과 같이 진달하오니 처리하 여 주시기 바랍니다.,0
우,1
담당,1
수신,1
참조,1
끝,1
문서번호,1
내용,1
침부,1
전화,1
부원 동,1
제목,1
시행일자,1
부 군 수,1
과 장,1
621-010 /김해시,0
61-1,0
(0525)32-2411 /전통,0
류 태 열,0
산업 51311-(377,0
94.08,0
오 6,0
부산시동구초량 2동 296,0
신 곁,0
부산지방국도 관리청장,0
농지전용허가 신청에 따른 의견조회,0
,0
주소,1
수신,1
참조,1
담당자,1
문서번호,1
신청자,1
전화,1
덧붙임,1
제목,1
시행일자,1
김해군 진영음 여래리 700-84,0
43-5001~5,0
진형 51500-}5중,0
8/24,0
김해군수,0
산업과장,0
존,0
농지전용 변경 허가 신청,0
김해군 진영음 여래리 690,0
담당,1
수신,1
기타,1
필지면적,1
전용목적,1
문서번호,1
구비서류,1
허가위치,1
허가조건,1
제목,1
시행일자,1
유태열,0
산업 51311- 1101,0
94.7.14,0
김해군 진영 움 여래리 690,0
농지전용허가,0
